Title,Facing,Floor,Bedroom,Bathroom,Location_area,Location_district,Price_in_cr,Land_area_aana,Price_per_aana,Road_access_ft,Built_year_bs,Has_parking,Amenity_count
Duplex for sale,East,3.5,5,6,Koteshwor,Kathmandu,4.5,4.0,1.125,26.0,2064,1,2
House for sale,South-West,2.5,5,3,Gongabu,Kathmandu,5.15,8.0,0.64375,10.0,2074,1,2
Bungalow for sale,South-West,2.5,4,4,Budhanilkantha,Kathmandu,3.5,4.2,0.8333333333333333,13.0,2067,1,1
House for sale,South-West,2.5,4,4,Budhanilkantha,Kathmandu,3.5,4.2,0.8333333333333333,13.0,2077,1,1
House for sale,South,2.5,5,3,Budhanilkantha,Kathmandu,3.75,3.0,1.25,10.0,2078,1,2
House for sale,West,2.5,4,4,Ochu Height,Lalitpur,2.3,3.0,0.7666666666666666,13.0,2078,1,2
House for sale,East,2.5,5,5,Mandikhatar,Kathmandu,3.95,5.0,0.79,16.0,2064,1,1
House for sale,North,2.5,4,4,Thankot,Kathmandu,2.1,3.0,0.7000000000000001,13.0,2068,1,0
House for sale,South-West,4.5,10,6,Imadol,Lalitpur,7.0,7.0,1.0,18.0,2077,1,1
House for sale,South-East,2.5,4,3,Bhaisepati,Lalitpur,3.8,4.1,0.926829268292683,10.0,2068,1,2
House for sale,North-East,1.0,2,1,Makalbari,Kathmandu,3.1,8.0,0.3875,13.0,2065,1,1
House for sale,East,3.0,4,4,Imadol,Lalitpur,2.4,3.1,0.7741935483870968,13.0,2062,1,0
House for sale,East,2.5,6,4,Changathali,Lalitpur,1.5,3.1,0.48387096774193544,11.0,2070,1,0
House for sale,East,3.0,4,4,Pepsicola,Kathmandu,2.4,2.2,1.0909090909090908,20.0,2074,1,3
Bungalow for sale,East,2.5,5,5,Banasthali,Kathmandu,7.0,6.2,1.129032258064516,20.0,2064,1,1
House for sale,West,2.5,5,4,Imadol,Lalitpur,2.75,3.2,0.859375,20.0,2068,1,2
House for sale,North,2.5,5,4,Kusunti,Lalitpur,2.75,4.0,0.6875,16.0,2077,1,2
House for sale,South,2.5,3,3,Soltidobato,Kathmandu,3.0,4.0,0.75,13.0,2074,0,5
Bungalow for sale,West,2.0,4,4,Boharatar,Kathmandu,4.85,6.0,0.8083333333333332,13.0,2074,1,2
House for sale,North,3.5,4,4,Ekatabasti,Kathmandu,3.65,5.0,0.73,13.0,2078,1,0
Bungalow for sale,South,2.5,5,5,Hepali Height,Kathmandu,3.0,3.0,1.0,12.0,2074,1,1
House for sale,South-West,3.0,7,4,Baniyatar,Kathmandu,3.75,3.5,1.0714285714285714,14.0,2068,1,0
House for sale,North,1.5,5,4,Machhe Gaun,Kathmandu,1.2,3.0,0.39999999999999997,16.0,2072,1,0
House for sale,East,2.5,3,3,Thapagaun,Kathmandu,4.3,4.2,1.0238095238095237,12.0,2077,1,0
House for sale,North-East,2.5,4,4,Ekatabasti,Kathmandu,2.95,4.0,0.7375,13.0,2075,1,1
House for sale,West,2.5,5,3,Kharibot,Kathmandu,3.05,5.0,0.61,14.0,2077,1,1
House for sale,North-West,2.5,5,5,Bhaisepati,Lalitpur,2.65,3.2,0.8281249999999999,16.0,2077,0,1
House for sale,East,2.5,4,3,Golfutar,Kathmandu,3.75,4.0,0.9375,13.0,2075,1,2
House for sale,North-West,2.5,3,2,Jharuwarasi,Lalitpur,1.3,4.3,0.3023255813953489,20.0,2068,1,0
Bungalow for sale,South-West,2.5,6,5,Budhanilkantha,Kathmandu,3.6,5.0,0.72,14.0,2077,1,0
House for sale,North,3.0,6,4,Paknajol,Kathmandu,7.25,9.0,0.8055555555555556,10.0,2075,1,1
House for sale,South-East,2.5,5,4,Pasikot,Kathmandu,3.5,6.0,0.5833333333333334,13.0,2077,1,2
House for sale,East,2.5,7,5,Manabahadur Marga,Kathmandu,3.1,4.0,0.775,13.0,2072,1,2
House for sale,West,2.5,5,4,Sinamangal,Kathmandu,4.9,4.1,1.1951219512195124,20.0,2077,1,2
House for sale,North-East,2.5,5,4,Manabahadur Marga,Kathmandu,3.3,4.2,0.7857142857142856,16.0,2075,1,1
House for sale,North,2.5,5,4,Imadol,Lalitpur,2.65,3.2,0.8281249999999999,13.0,2068,1,1
House for sale,South-East,3.5,6,4,Machhapokhari,Kathmandu,5.5,8.0,0.6875,10.5,2058,1,0
House for sale,South-East,3.5,10,4,Manamaiju,Kathmandu,5.85,8.2,0.7134146341463414,18.0,2070,1,5
House for sale,South-West,2.5,4,4,Nakkhu,Lalitpur,2.8,4.0,0.7,15.0,2075,1,1
House for sale,East,2.5,4,3,Imadol,Lalitpur,1.95,2.3,0.8478260869565218,13.0,2068,1,1
House for sale,South,1.5,3,2,Dhapasi,Kathmandu,1.0,2.5,0.4,6.0,2078,1,2
Bungalow for sale,East,2.5,5,3,Bhangal,Kathmandu,3.1,4.0,0.775,13.0,2068,1,1
House for sale,North-East,2.5,6,6,Bhimsengola,Kathmandu,7.5,10.0,0.75,20.0,2058,1,3
House for sale,South-West,2.5,6,5,Budhanilkantha,Kathmandu,3.6,5.0,0.72,14.0,2065,1,1
House for sale,West,3.5,5,6,Manabahadur Marga,Kathmandu,3.5,4.0,0.875,20.0,2075,1,2
House for sale,East,2.5,5,4,Bhangal,Kathmandu,2.95,5.0,0.5900000000000001,13.0,2075,1,2
House for sale,North-West,2.0,4,3,Chunikhel,Kathmandu,2.2,3.2,0.6875,15.0,2072,1,5
House for sale,South,2.0,4,2,Darjeeling Height,Bhaktapur,1.75,2.0,0.875,10.0,2077,1,0
House for sale,South-East,2.5,5,4,Sanepa,Lalitpur,4.5,5.0,0.9,10.0,2060,1,3
House for sale,East,2.5,5,2,Dhapasi,Kathmandu,2.1,3.0,0.7000000000000001,13.0,2070,1,0
House for sale,South-West,2.5,5,3,Bhelpa,Lalitpur,2.65,3.2,0.8281249999999999,11.0,2075,1,0
Bungalow for sale,North-East,2.5,6,5,Sanepa,Lalitpur,6.5,5.0,1.3,16.0,2068,1,0
House for sale,South,3.5,9,4,Manamaiju,Kathmandu,3.8,4.0,0.95,12.0,2078,1,0
House for sale,South,2.5,7,3,Sukedhara,Kathmandu,2.95,4.0,0.7375,12.0,2058,1,1
Bungalow for sale,North,3.5,5,7,Hattigaunda,Kathmandu,3.9,5.1,0.7647058823529412,13.0,2074,1,2
House for sale,South-East,2.5,4,4,Thaiba,Lalitpur,1.25,3.1,0.4032258064516129,20.0,2068,1,1
House for sale,North-East,2.5,5,5,Bhaisepati,Lalitpur,4.5,5.0,0.9,18.0,2077,1,0
House for sale,South-East,2.5,4,5,Bhaisepati,Lalitpur,4.5,4.2,1.0714285714285714,20.0,2075,0,2
House for sale,West,3.0,6,5,Basundhara,Kathmandu,4.0,5.0,0.8,13.0,2068,1,0
House for sale,East,2.5,4,3,Golfutar,Kathmandu,3.75,4.1,0.9146341463414634,13.0,2068,1,1
House for sale,South-East,2.5,5,3,Chunikhel,Kathmandu,2.05,3.1,0.6612903225806451,13.0,2074,1,0
House for sale,East,2.5,5,4,Mandikhatar,Kathmandu,2.22,3.2,0.69375,13.0,2078,1,1
House for sale,North-East,3.0,5,5,Sanagaun,Lalitpur,3.05,4.1,0.7439024390243902,14.5,2068,1,2
House for sale,East,2.5,5,4,Chyasindol,Kathmandu,2.7,4.0,0.675,13.0,2074,1,0
House for sale,North-West,4.0,4,3,Chhauni,Kathmandu,0.85,1.74,0.4885057471264368,13.0,2074,0,0
Bungalow for sale,South,2.5,6,6,Budhanilkantha,Kathmandu,5.2,5.0,1.04,15.0,2060,0,1
Bungalow for sale,South,2.5,4,6,Budhanilkantha,Kathmandu,4.8,5.0,0.96,13.0,2060,1,2
House for sale,South,2.5,3,4,Nakhudole,Lalitpur,2.9,3.3,0.8787878787878788,18.0,2073,1,2
Duplex for sale,North,2.5,5,5,Bhaisepati,Lalitpur,3.8,5.2,0.7307692307692307,15.5,2075,1,0
Bungalow for sale,East,4.5,6,5,Koteshwor,Kathmandu,4.5,4.0,1.125,26.0,2075,0,3
House for sale,North-East,2.5,5,5,Bhaisepati,Lalitpur,3.8,5.2,0.7307692307692307,18.0,2073,1,1
House for sale,North-East,2.5,4,4,Budhanilkantha,Kathmandu,5.5,8.2,0.6707317073170732,13.0,2071,1,1
House for sale,North-West,2.5,6,6,Bhaisepati,Lalitpur,3.6,3.0,1.2,20.0,2075,1,2
House for sale,South-West,3.5,6,5,Anamnagar,Kathmandu,4.25,3.3,1.2878787878787878,11.0,2078,1,0
Bungalow for sale,South,2.5,5,4,Bhangal,Kathmandu,3.35,5.0,0.67,13.0,2074,1,1
House for sale,West,3.0,5,3,Phutung,Kathmandu,2.6,4.2,0.6190476190476191,18.0,2074,1,0
House for sale,South-East,2.5,6,5,Bhaisepati,Lalitpur,2.95,3.2,0.921875,20.0,2078,1,2
House for sale,North,2.5,6,3,Narayanthan,Kathmandu,6.5,7.0,0.9285714285714286,18.0,2074,1,0
Bungalow for sale,West,2.5,4,4,Nakkhu,Lalitpur,3.8,5.1,0.7450980392156863,12.5,2068,1,2
Bungalow for sale,South-East,2.5,5,3,Aakasedhara,Kathmandu,4.5,5.0,0.9,20.0,2077,1,1
House for sale,East,1.0,2,1,Gokarna,Kathmandu,1.3,3.1,0.41935483870967744,12.0,2077,1,1
Bungalow for sale,South-East,2.5,4,6,Hattiban,Lalitpur,7.5,10.2,0.7352941176470589,15.0,2078,1,2
House for sale,North,2.5,4,4,Kapan,Kathmandu,1.55,2.2,0.7045454545454545,12.0,2074,0,1
House for sale,South-East,2.5,6,3,Banasthali,Kathmandu,7.0,13.2,0.5303030303030303,20.0,2078,1,1
House for sale,West,3.0,7,4,Baluwakhani,Kathmandu,3.8,5.0,0.76,13.0,2074,1,3
Bungalow for sale,North,2.5,4,4,Bhangal,Kathmandu,2.9,4.0,0.725,13.0,2078,1,0
House for sale,East,1.0,2,1,Sunakothi,Lalitpur,1.6,6.0,0.26666666666666666,13.0,2077,1,1
House for sale,North,1.0,2,1,Chhaling,Bhaktapur,0.95,4.0,0.2375,16.0,2075,0,1
House for sale,South-West,1.5,3,2,Sunakothi,Lalitpur,1.25,4.2,0.2976190476190476,8.0,2071,1,0
House for sale,South,3.5,10,4,Panga,Kathmandu,3.5,5.2,0.673076923076923,12.0,2058,1,0
House for sale,West,2.5,6,4,Mandikhatar,Kathmandu,7.5,9.0,0.8333333333333334,15.0,2075,1,1
House for sale,South,2.5,5,4,Thankot,Kathmandu,1.6,3.3,0.4848484848484849,13.0,2075,1,1
House for sale,North,2.5,6,4,Budhanilkantha,Kathmandu,3.6,5.0,0.72,16.5,2071,1,1
House for sale,South,2.5,7,4,Jyotinagar,Kathmandu,2.25,3.2,0.703125,13.0,2078,1,0
Bungalow for sale,South-East,2.5,4,3,Bhaisepati,Lalitpur,3.8,5.1,0.7450980392156863,15.0,2076,1,1
House for sale,East,2.5,7,3,Machhegaun,Kathmandu,1.05,3.1,0.33870967741935487,13.0,2068,0,1
House for sale,East,2.5,6,4,Sundarbasti,Kathmandu,2.75,4.0,0.6875,18.0,2077,1,0
House for sale,West,2.5,4,3,Thulobharyang,Kathmandu,2.5,3.1,0.8064516129032258,14.0,2059,1,2
House for sale,West,3.0,7,4,Chyasal,Lalitpur,2.25,3.0,0.75,13.0,2070,0,1
House for sale,North,2.5,5,2,Kavresthali,Kathmandu,1.85,3.1,0.5967741935483871,13.0,2074,1,1
House for sale,South,2.5,5,4,Imadol,Lalitpur,2.25,3.1,0.7258064516129032,16.0,2077,1,2
House for sale,South-East,2.5,6,5,Budhanilkantha,Kathmandu,3.25,4.0,0.8125,14.0,2059,1,1
House for sale,East,3.5,5,3,Naya Basti,Kathmandu,2.5,3.3,0.7575757575757576,12.0,2074,1,0
House for sale,South,3.5,8,5,Kalanki,Kathmandu,4.5,6.3,0.7142857142857143,20.0,2066,1,3
House for sale,West,2.0,5,5,Taukhel,Lalitpur,3.5,4.2,0.8333333333333333,13.0,2073,1,1
House for sale,South-West,2.5,4,4,Bhaisepati,Lalitpur,2.65,3.2,0.8281249999999999,20.0,2060,1,2
House for sale,West,2.5,6,5,Kapan,Kathmandu,2.4,3.3,0.7272727272727273,12.0,2072,1,0
House for sale,North-West,2.5,6,5,Bhaisepati,Lalitpur,3.7,4.0,0.925,16.0,2067,1,2
Villa for sale,South,3.5,4,4,Balkot,Bhaktapur,4.25,6.0,0.7083333333333334,10.0,2078,1,1
House for sale,North,2.5,5,4,Mulpani,Kathmandu,3.15,4.0,0.7875,20.0,2072,1,5
Bungalow for sale,South,2.5,3,4,Nakhudole,Lalitpur,2.75,4.0,0.6875,10.0,2077,1,2
House for sale,South,2.5,7,5,Basundhara,Kathmandu,4.75,6.0,0.7916666666666666,14.0,2072,1,1
House for sale,West,2.5,6,4,Tikathali,Lalitpur,1.9,3.0,0.6333333333333333,13.0,2078,1,0
House for sale,South-West,2.5,4,5,Khumaltar,Lalitpur,7.0,6.5,1.0769230769230769,15.0,2072,1,3
House for sale,West,2.5,6,4,Tikathali,Lalitpur,1.85,2.3,0.8043478260869567,13.0,2074,1,0
House for sale,South-East,3.0,4,5,Sainbu,Lalitpur,3.5,3.2,1.09375,15.0,2078,1,3
House for sale,East,2.5,5,5,Bansbari,Kathmandu,6.2,10.2,0.607843137254902,15.0,2078,1,2
House for sale,South,2.5,4,3,Bhairabchaur,Kathmandu,2.5,4.0,0.625,12.0,2068,1,0
House for sale,North-East,3.0,3,2,Padma Colony,Kathmandu,2.0,5.0,0.4,10.0,2069,1,2
House for sale,South-West,4.5,4,4,Dallu,Kathmandu,7.0,9.0,0.7777777777777778,12.0,2073,1,0
House for sale,West,2.5,5,4,Buddha Colony,Kathmandu,3.6,5.0,0.72,13.0,2077,1,1
House for sale,South,2.5,6,5,Mahadevtar,Kathmandu,4.65,10.2,0.4558823529411765,20.0,2070,1,3
Bungalow for sale,North-East,2.5,5,5,Budhanilkantha,Kathmandu,6.9,16.0,0.43125,13.0,2078,1,1
Bungalow for sale,South-West,2.5,3,5,Bhangal,Kathmandu,3.4,5.0,0.6799999999999999,13.0,2074,1,1
House for sale,North,3.5,6,5,Mandikhatar,Kathmandu,3.5,4.2,0.8333333333333333,13.0,2077,1,0
House for sale,East,2.5,4,5,Dhungedhara,Kathmandu,6.5,9.2,0.7065217391304348,20.0,2068,1,3
House for sale,South,2.5,6,3,Kapan,Kathmandu,3.75,4.2,0.8928571428571428,12.0,2060,1,4
House for sale,North,2.0,4,4,Thankot,Kathmandu,1.25,3.0,0.4166666666666667,13.0,2078,0,1
House for sale,East,3.0,10,2,Gaushala,Kathmandu,6.2,7.2,0.8611111111111112,13.0,2072,1,0
House for sale,South,2.5,6,3,Mahadevtar,Kathmandu,4.65,10.1,0.46039603960396047,20.0,2078,1,0
House for sale,East,3.5,8,4,Hattiban,Lalitpur,3.4,3.2,1.0625,13.0,2074,1,0
Bungalow for sale,South-East,2.5,5,5,Budhanilkantha,Kathmandu,2.85,4.2,0.6785714285714286,13.0,2078,1,0
House for sale,West,2.5,5,3,Sitapaila,Kathmandu,1.85,4.0,0.4625,13.0,2077,1,0
House for sale,South,4.5,5,4,Bansbari,Kathmandu,6.0,6.2,0.9677419354838709,15.0,2078,1,0
House for sale,West,3.0,7,3,Bhutkhel,Kathmandu,2.67,4.0,0.6675,20.0,2060,1,1
House for sale,South-East,2.5,5,3,Khadka Gaun,Kathmandu,2.19,3.0,0.73,13.0,2078,1,0
House for sale,East,2.5,6,3,Syuchatar,Kathmandu,2.25,3.0,0.75,13.0,2078,1,0
House for sale,East,2.5,6,4,Boudha,Kathmandu,2.95,4.0,0.7375,18.0,2078,1,0
House for sale,North-West,3.5,5,3,Sano Thimi,Bhaktapur,2.15,3.2,0.6718749999999999,16.0,2077,1,0
House for sale,West,2.5,6,4,Satungal,Kathmandu,1.85,3.2,0.578125,13.0,2059,1,0
House for sale,West,2.5,5,3,Gurjudhara,Kathmandu,1.65,2.5,0.6599999999999999,13.0,2078,1,0
House for sale,South,2.5,4,4,Naikap,Kathmandu,2.1,3.1,0.6774193548387097,13.0,2074,1,0
House for sale,North,2.5,5,4,Dhungeadda,Kathmandu,3.3,3.5,0.9428571428571428,13.0,2078,1,2
Bungalow for sale,West,2.5,5,6,Grande Hospital,Kathmandu,7.0,8.2,0.853658536585366,18.0,2074,1,6
House for sale,East,2.5,6,3,Golfutar,Kathmandu,2.95,5.1,0.5784313725490197,12.0,2072,1,0
House for sale,South,2.5,4,4,Sukedhara,Kathmandu,3.0,4.0,0.75,12.0,2077,1,0
House for sale,West,3.5,5,5,Gatthaghar,Bhaktapur,3.0,4.0,0.75,13.0,2075,1,3
House for sale,North,2.5,5,4,Pasikot,Kathmandu,3.6,5.0,0.72,13.0,2077,1,3
Duplex for sale,North-East,3.5,7,8,Bhaisepati,Lalitpur,4.95,5.3,0.9339622641509434,16.0,2075,1,2
House for sale,South-East,3.5,7,4,Koteshwor,Kathmandu,6.0,9.2,0.6521739130434783,20.0,2078,1,2
House for sale,South,2.5,5,4,Jyotinagar,Kathmandu,2.88,4.1,0.702439024390244,16.0,2076,1,2
House for sale,East,3.5,8,7,Panitanki,Kathmandu,3.7,4.0,0.925,14.0,2068,1,1
House for sale,East,2.5,5,4,Bhangal,Kathmandu,2.1,3.2,0.65625,13.0,2077,0,2
House for sale,East,2.5,6,4,Baluwakhani,Kathmandu,3.35,5.0,0.67,14.0,2059,1,2
House for sale,West,2.5,5,4,Nikhileshwor,Kathmandu,2.4,3.2,0.7499999999999999,16.0,2070,1,2
House for sale,West,1.0,2,1,Naikap,Kathmandu,0.85,3.1,0.27419354838709675,32.0,2074,1,0
House for sale,West,2.5,4,4,Baniyatar,Kathmandu,1.95,3.0,0.65,12.0,2060,1,0
House for sale,East,1.0,2,1,Paiyuntar,Kathmandu,1.35,3.2,0.421875,13.0,2070,1,1
House for sale,West,3.0,5,4,Padamsal,Kathmandu,2.4,3.2,0.7499999999999999,13.0,2078,1,3
House for sale,South,2.0,3,3,Imadol,Lalitpur,1.7,2.2,0.7727272727272726,13.0,2077,1,4
House for sale,West,4.0,7,4,Khichapokhari,Kathmandu,3.55,5.3,0.6698113207547169,10.0,2065,1,0
House for sale,South-East,2.5,10,3,Paiyatar,Kathmandu,1.75,3.0,0.5833333333333334,13.0,2070,0,2
House for sale,North-East,4.0,8,6,Boudha,Kathmandu,6.75,9.2,0.7336956521739131,11.0,2068,0,3
House for sale,East,3.0,6,8,Maharajgunj,Kathmandu,7.5,8.1,0.9259259259259259,14.0,2074,1,1
House for sale,South,2.5,4,3,Lubhu,Lalitpur,2.9,3.0,0.9666666666666667,20.0,2078,1,6
House for sale,North-West,2.5,4,4,Bhangal,Kathmandu,1.75,3.0,0.5833333333333334,13.0,2072,1,0
House for sale,North,2.5,4,5,Bhangal,Kathmandu,2.1,3.2,0.65625,20.0,2077,1,0
House for sale,West,2.5,4,4,Jyotinagar,Kathmandu,3.35,5.3,0.6320754716981133,13.0,2075,1,0
House for sale,East,2.5,5,3,Dhapasi,Kathmandu,1.95,3.0,0.65,12.0,2071,1,0
House for sale,South,3.0,5,4,Hattiban,Lalitpur,5.0,5.5,0.9090909090909091,16.0,2078,1,4
Bungalow for sale,South-East,3.0,6,6,Nakhipot,Lalitpur,6.0,8.2,0.7317073170731708,15.0,2075,1,3
House for sale,South-East,3.5,5,5,Megha City,Kathmandu,2.99,3.2,0.9343750000000001,13.0,2075,1,4
House for sale,South,2.5,5,3,Sitapaila,Kathmandu,2.0,3.0,0.6666666666666666,11.0,2076,1,0
House for sale,South,2.5,5,3,Setipakha,Lalitpur,2.25,4.1,0.5487804878048781,12.0,2074,1,0
Bungalow for sale,West,2.5,5,3,Jarankhu,Kathmandu,6.5,16.0,0.40625,12.0,2077,1,2
Bungalow for sale,South-East,2.5,5,2,Pasikot,Kathmandu,2.4,4.0,0.6,20.0,2074,1,5
House for sale,North,3.0,5,5,Jaya Bageshwori,Kathmandu,3.85,4.0,0.9625,18.0,2061,1,3
House for sale,North-East,2.5,4,4,Sallaghari,Bhaktapur,3.75,6.1,0.6147540983606558,20.0,2074,1,0
Bungalow for sale,South-East,2.5,5,3,Dhungedhara,Kathmandu,5.5,6.0,0.9166666666666666,13.0,2072,1,0
House for sale,North-East,4.0,6,4,Kapan,Kathmandu,2.5,3.0,0.8333333333333334,10.0,2071,1,3
House for sale,East,1.0,2,1,Dhaneshwor,Kathmandu,1.35,3.0,0.45,13.0,2075,1,2
House for sale,East,2.5,3,4,Bafal,Kathmandu,7.0,9.2,0.7608695652173914,13.0,2060,1,0
House for sale,East,5.0,3,5,Baluwatar,Kathmandu,4.0,3.1,1.2903225806451613,14.0,2076,1,0
House for sale,North-West,3.0,7,3,Srijananagar,Bhaktapur,2.25,3.2,0.703125,20.0,2069,1,4
House for sale,North,2.5,5,4,Baniyatar,Kathmandu,6.5,7.0,0.9285714285714286,15.0,2073,0,0
House for sale,South,2.5,4,4,Bagdol,Lalitpur,2.9,5.0,0.58,15.0,2072,1,1
House for sale,North,2.5,5,4,Baluwakhani,Kathmandu,2.6,4.2,0.6190476190476191,15.0,2077,1,0
House for sale,South,2.5,3,3,Ekatabasti,Kathmandu,3.3,5.3,0.6226415094339622,13.0,2075,1,0
House for sale,North,2.5,6,5,Mandikhatar,Kathmandu,2.1,3.0,0.7000000000000001,13.0,2071,1,0
House for sale,East,2.5,4,4,Bhangal,Kathmandu,2.35,4.0,0.5875,16.0,2075,1,0
House for sale,East,1.0,2,1,Kapan,Kathmandu,1.12,3.0,0.37333333333333335,10.0,2072,1,0
House for sale,North-West,1.0,2,1,Bhangal,Kathmandu,1.35,3.2,0.421875,13.0,2060,1,0
House for sale,North,2.5,4,4,Sukedhara,Kathmandu,1.7,2.2,0.7727272727272726,13.0,2076,1,2
House for sale,South,2.5,5,3,Lubhu,Lalitpur,1.5,3.1,0.48387096774193544,11.0,2069,1,0
House for sale,North-East,4.0,5,4,Ram Mandir,Kathmandu,3.75,3.5,1.0714285714285714,26.0,2077,1,1
Villa for sale,North,2.5,6,8,Chapali,Kathmandu,3.9,5.0,0.78,18.0,2071,1,2
House for sale,North,2.5,5,3,Aakasedhara,Kathmandu,1.9,4.0,0.475,10.0,2071,1,0
House for sale,East,2.5,6,4,Paiyatar,Kathmandu,2.2,4.2,0.5238095238095238,12.0,2077,1,5
Bungalow for sale,South,2.5,4,4,Ganesh Chowk,Kathmandu,3.25,4.2,0.7738095238095237,13.0,2075,1,0
House for sale,East,3.0,7,5,Naya Basti,Kathmandu,2.8,5.0,0.5599999999999999,10.0,2078,1,0
House for sale,North,2.5,4,4,Thankot,Kathmandu,1.65,4.0,0.4125,13.0,2078,1,0
House for sale,West,2.5,3,3,Hattiban,Lalitpur,3.25,3.2,1.015625,20.0,2078,1,0
House for sale,South,5.0,9,7,Gaurighat,Kathmandu,6.0,7.0,0.8571428571428571,10.0,2077,1,0
House for sale,North,2.0,6,3,Lolang,Kathmandu,1.55,3.0,0.5166666666666667,18.0,2068,1,0
House for sale,South,2.0,5,4,Goldhunga,Kathmandu,1.5,3.0,0.5,13.0,2065,1,0
Bungalow for sale,North,2.0,3,3,Pasikot,Kathmandu,7.5,12.0,0.625,12.0,2075,1,0
Bungalow for sale,East,3.5,6,5,Pasikot,Kathmandu,6.0,9.0,0.6666666666666666,16.0,2078,1,0
House for sale,East,2.5,6,4,Koteshwor,Kathmandu,2.75,2.2,1.25,12.0,2078,0,0
House for sale,North-West,2.5,5,4,Bhangal,Kathmandu,2.2,4.1,0.5365853658536587,13.0,2075,1,1
House for sale,East,2.5,6,3,Sai Baba Chowk,Kathmandu,2.5,4.0,0.625,13.0,2078,1,1
House for sale,East,2.5,7,4,Greenland Chowk,Kathmandu,4.5,9.0,0.5,10.0,2077,1,4
House for sale,South,2.5,6,3,Sundarbasti,Kathmandu,2.0,3.2,0.625,12.0,2071,1,0
House for sale,East,2.5,5,4,Imadol,Lalitpur,2.1,3.0,0.7000000000000001,20.0,2075,1,0
House for sale,North-West,2.5,5,4,Chapali,Kathmandu,4.4,5.0,0.8800000000000001,12.0,2078,1,1
House for sale,North,2.5,3,3,Bhaisepati,Lalitpur,4.0,4.0,1.0,16.0,2078,1,3
House for sale,East,2.5,4,4,Bhaisepati,Lalitpur,3.6,5.0,0.72,15.0,2058,1,2
House for sale,East,4.0,7,4,Katunje,Bhaktapur,2.5,4.0,0.625,14.0,2075,1,4
House for sale,North,2.5,4,3,Imadol,Lalitpur,1.8,2.3,0.782608695652174,13.0,2078,1,2
House for sale,North-East,2.5,4,4,Saraswotinagar,Kathmandu,4.0,7.0,0.5714285714285714,13.0,2078,1,1
House for sale,East,2.5,6,4,Imadol,Lalitpur,2.35,3.2,0.734375,16.0,2074,1,2
Bungalow for sale,East,2.5,4,5,Banasthali,Kathmandu,7.0,11.0,0.6363636363636364,20.0,2078,1,0
Bungalow for sale,North,2.5,4,4,Bhimsengola,Kathmandu,6.5,7.2,0.9027777777777778,16.0,2068,1,1
Bungalow for sale,North-East,2.5,5,3,Special Chowk,Kathmandu,6.25,10.0,0.625,12.0,2077,1,0
House for sale,West,2.5,4,3,Chandol,Kathmandu,3.4,4.0,0.85,16.0,2078,1,1
House for sale,North,2.5,4,5,Bhaisepati,Lalitpur,2.45,3.2,0.765625,13.0,2074,1,0
House for sale,South,2.5,8,3,Hattiban,Lalitpur,2.6,6.1,0.42622950819672134,15.0,2078,1,0
House for sale,South-West,2.5,6,3,Kadaghari,Kathmandu,2.4,3.0,0.7999999999999999,13.0,2078,1,0
House for sale,North,2.5,6,3,Machhapokhari,Kathmandu,4.9,7.0,0.7000000000000001,12.0,2078,1,0
House for sale,North-West,2.5,5,3,Bhangal,Kathmandu,1.85,3.1,0.5967741935483871,13.0,2074,1,0
House for sale,North,2.5,5,5,Sundarbasti,Kathmandu,2.0,3.1,0.6451612903225806,13.0,2071,1,0
Bungalow for sale,East,3.0,5,4,Dhobighat,Lalitpur,3.5,3.0,1.1666666666666667,17.0,2062,1,5
House for sale,South,2.5,5,3,Sipadol,Bhaktapur,2.2,4.1,0.5365853658536587,13.0,2077,1,3
House for sale,West,2.5,6,3,Bansbari,Kathmandu,5.2,7.2,0.7222222222222222,20.0,2076,0,1
House for sale,North,1.0,2,2,Kalopool,Kathmandu,6.0,9.1,0.6593406593406593,40.0,2073,1,0
House for sale,North-West,3.0,8,3,Tathali,Bhaktapur,1.9,4.2,0.45238095238095233,12.5,2078,1,0
House for sale,North,2.5,4,4,Bhatkepati,Kathmandu,2.5,6.0,0.4166666666666667,20.0,2062,1,0
House for sale,South-East,3.5,10,4,Dadhikot,Bhaktapur,2.5,4.0,0.625,20.0,2078,0,0
House for sale,South-West,2.5,7,4,Dhungeadda,Kathmandu,2.98,4.1,0.726829268292683,13.0,2078,1,2
House for sale,South-East,2.5,4,4,Kusunti,Lalitpur,3.1,4.3,0.7209302325581396,20.0,2065,1,2
House for sale,South,2.5,4,4,Sitapaila,Kathmandu,2.7,3.2,0.84375,20.0,2078,1,6
Bungalow for sale,East,2.5,4,4,Radhe Radhe,Bhaktapur,2.7,4.3,0.6279069767441862,20.0,2077,1,0
House for sale,South-East,3.5,6,4,Imadol,Lalitpur,2.3,4.0,0.575,13.0,2076,1,0
House for sale,East,2.5,4,4,Pasikot,Kathmandu,3.8,5.0,0.76,15.0,2062,1,1
House for sale,West,2.5,3,3,Nakkhu,Lalitpur,2.3,3.0,0.7666666666666666,13.0,2078,1,2
House for sale,South-East,1.0,3,1,Golfutar,Kathmandu,1.6,4.0,0.4,13.0,2074,1,0
House for sale,South,2.5,4,4,Nakkhu,Lalitpur,3.0,4.0,0.75,14.0,2078,1,2
Bungalow for sale,West,2.5,5,3,Jarankhu,Kathmandu,6.5,16.0,0.40625,12.0,2077,1,2
